SMILES,ATSc2,MDEC-44,SPC-4,ATSc3,khs.sssdAs,SPC-5,khs.dsssP,ATSc4,khs.dNH,SPC-6,ATSc5,TopoPSA,VPC-4,topoShape,MDEN-22,VPC-5,khs.ssssBe,khs.ssSe,MDEN-23,khs.sBr,VPC-6,VCH-3,khs.ssSnH2,Kier1,khs.ssBe,VCH-4,VP-0,khs.dO,khs.aasC,Kier2,VCH-5,VP-1,khs.ssssSi,khs.dsN,Kier3,khs.sF,khs.sSnH3,VC-3,khs.sssAs,VCH-6,VP-2,MDEC-22,khs.ssPbH2,VCH-7,VP-3,khs.aaN,VC-4,khs.ssPH,MDEC-23,khs.dS,VP-4,TPSA,khs.aaO,khs.sI,VC-5,VP-5,khs.sPbH3,khs.sSeH,VC-6,MDEC-24,khs.sssssAs,VP-6,khs.ssssSn,khs.ssO,khs.aaNH,khs.sCl,khs.ddssSe,VP-7,khs.ssBH,khs.sAsH2,khs.sssB,C4SP3,khs.ssssB,khs.aaS,khs.ssssC,khs.sssSnH,khs.dssSe,khs.sLi,khs.ssSiH2,C3SP2,MDEO-11,geomShape,khs.dssC,khs.aaCH,khs.aasN,ATSm1,C3SP3,MDEO-12,khs.ssS,SCH-3,khs.sSiH3,ATSm2,ECCEN,khs.ssAsH,MDEN-33,SCH-4,ATSm3,khs.sOH,PetitjeanNumber,WPATH,SCH-5,ATSp1,ATSm4,Zagreb,khs.tsC,SCH-6,ATSp2,ATSm5,khs.sssPbH,khs.sssNH,SCH-7,ATSp3,khs.ssNH,ATSp4,fragC,MDEC-33,ATSp5,khs.ddC,khs.dSe,MDEC-34,khs.ddsN,khs.sssSiH,khs.ssGeH2,khs.sssN,khs.ssssN,khs.sssssP,MDEN-11,khs.sssCH,WPOL,MDEN-12,C2SP1,khs.sssP,khs.sssGeH,SP-0,khs.tN,MDEN-13,C2SP2,SP-1,khs.dsCH,khs.ddssS,khs.sGeH3,SC-3,MDEO-22,C2SP3,khs.sNH2,SP-2,SC-4,SP-3,khs.aaaC,khs.ssNH2,khs.sNH3,SC-5,MDEC-11,khs.ssCH2,SP-4,khs.ssssGe,khs.tCH,SC-6,MDEC-12,C1SP1,khs.aaSe,SP-5,VAdjMat,khs.dssS,khs.sCH3,khs.sPH2,MDEC-13,C1SP2,SP-6,khs.sSH,khs.dCH2,ATSc1,MDEC-14,C1SP3,khs.ssssPb,SP-7
CC(=NNc1ccccc1)O, -0.0400614626705647, 0.0, 0.721687853336334 0.721687853336334, -0.0399862043559551, 0.0, 0.760310351848602 0.760310351848602, 0.0, 0.0223885495215654, 0.0, 0.953232765197754 0.953232765197754, -0.00108514563180506, 44.6199989318848, 0.183492839336395 0.183492839336395, 0.75, 1.0, 0.170000374317169 0.170000374317169, 0.0, 0.0, 0.0, 0.0, 0.166346549987793 0.166346549987793, 0.0, 0.0, 9.09090900421143, 0.0, 0.0, 6.28117847442627, 0.0, 1.0, 4.79289960861206, 0.0, 3.33150410652161, 0.0, 1.0, 3.78698229789734, 0.0, 0.0, 0.183333337306976, 0.0, 0.0320750139653683, 2.13684582710266, 6.08364343643188, 0.0, 0.0160375069826841, 1.12059366703033, 0.0, 0.0, 0.0, 3.58146524429321, 0.0, 0.658139884471893, , 0.0, 0.0, 0.0, 0.42172384262085, 0.0, 0.0, 0.0, 0.0, 0.0, 0.132371261715889, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0579060614109039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 1.0, 5.0, 0.0, 12.4944448471069, 0.0, 0.0, 0.0, 0.0, 0.0, 12.024450302124, 120.0, 0.0, 0.0, 0.0, 14.7164840698242, 1.0, 0.428571432828903, 174.0, 0.0, 498.760681152344, 11.3843927383423, 48.0, 0.0, 0.102062076330185, 525.131469726562, 7.83064794540405, 0.0, 0.0, 0.0721687823534012, 606.927917480469, 1.0, 476.290802001953, 331.029998779297, 0.333333343267441, 314.585144042969, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 8.10444831848145, 0.0, 0.0, 0.0, 5.2876935005188, 0.0, 0.0, 0.0, 0.61237245798111, 0.0, 6.0, 0.0, 4.47523307800293, 0.0, 2.87701010704041, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.04485034942627, 0.0, 0.0, 0.0, 0.869164347648621, 0.0, 0.0, 1.65869188308716, 4.45943164825439, 0.0, 1.0, 0.0, 1.0, 1.0, 0.739859580993652, 0.0, 0.0, 0.123730853199959, 0.0, 1.0, 0.0, 0.421097666025162
CCOc1ccc(N=C(C)O)cc1N, -0.163932979106903, 0.0, 1.60537827014923 1.60537827014923, -0.0306522343307734, 0.0, 2.43320798873901 2.43320798873901, 0.0, 0.012495506554842, 0.0, 2.93088245391846 2.93088245391846, -0.0227768588811159, 67.8399963378906, 0.435097366571426 0.435097366571426, 0.800000011920929, 0.0, 0.557734251022339 0.557734251022339, 0.0, 0.0, 0.0, 0.0, 0.544049918651581 0.544049918651581, 0.0, 0.0, 12.0714282989502, 0.0, 0.0, 8.31918334960938, 0.0, 3.0, 5.77777767181396, 0.0, 4.39743566513062, 0.0, 1.0, 3.96000003814697, 0.0, 0.0, 0.316794484853745, 0.0, 0.0240562614053488, 2.81415867805481, 2.33481526374817, 0.0, 0.0344681032001972, 1.58411419391632, 0.0, 0.0, 0.0, 7.18844223022461, 0.0, 1.07918167114258, , 0.0, 0.0, 0.0196418557316065, 0.628866016864777, 0.0, 0.0, 0.0, 0.0, 0.0, 0.280694365501404, 0.0, 1.0, 0.0, 0.0, 0.0, 0.139237225055695, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 1.0, 3.0, 0.0, 16.268913269043, 0.0, 0.142857149243355, 0.0, 0.0, 0.0, 15.4948320388794, 182.0, 0.0, 0.0, 0.0, 20.712760925293, 1.0, 0.444444447755814, 328.0, 0.0, 703.625732421875, 19.2144832611084, 64.0, 0.0, 0.0680413842201233, 769.311462402344, 16.8548202514648, 0.0, 0.0, 0.164266422390938, 978.442321777344, 0.0, 908.439636230469, 602.039978027344, 2.40685200691223, 700.105895996094, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 17.0, 0.25, 0.0, 0.0, 0.0, 10.5520420074463, 0.0, 0.0, 0.0, 6.63022899627686, 0.0, 0.0, 0.0, 1.01474142074585, 0.0, 6.0, 1.0, 5.83466577529907, 0.0, 3.91976571083069, 0.0, 0.0, 0.0, 0.117851130664349, 0.111111111938953, 1.0, 3.25076985359192, 0.0, 0.0, 0.0, 2.00593781471252, 0.0, 0.0, 2.28936100006104, 4.80735492706299, 0.0, 2.0, 0.0, 2.05947661399841, 1.0, 1.36763274669647, 0.0, 0.0, 0.347441136837006, 0.0, 3.0, 0.0, 0.818795144557953
OC(=O)CSc1nc(Cl)cc(=Nc2cccc(C)c2C)[nH]1, -0.276039630174637, 0.0, 2.97171974182129 2.97171974182129, 0.106676645576954, 0.0, 4.24176168441772 4.24176168441772, 0.0, -0.156487852334976, 0.0, 5.58577871322632 5.58577871322632, 0.0368215441703796, 99.0199966430664, 1.56612730026245 1.56612730026245, 0.833333313465118, 1.19055080413818, 2.05324554443359 2.05324554443359, 0.0, 0.0, 0.0, 0.0, 2.3294997215271 2.3294997215271, 0.0, 0.0, 17.3553714752197, 0.0, 0.0, 13.4622783660889, 1.0, 3.0, 8.0222225189209, 0.0, 8.07812786102295, 0.0, 1.0, 5.28979587554932, 0.0, 0.0, 0.885725677013397, 0.0, 0.0535190440714359, 6.46521902084351, 2.64142823219299, 0.0, 0.141539007425308, 4.48858690261841, 0.0, 0.0, 0.0, 10.0409135818481, 0.0, 3.10524916648865, , 0.0, 0.0, 0.104443646967411, 2.03520154953003, 0.0, 0.0, 0.0, 0.0, 0.0, 1.23654365539551, 0.0, 0.0, 0.0, 1.0, 0.0, 0.73370498418808, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, , 2.0, 3.0, 0.0, 37.469409942627, 2.0, 0.0, 1.0, 0.0, 0.0, 28.9526023864746, 372.0, 0.0, 0.0, 0.0, 43.2802772521973, 1.0, 0.454545468091965, 996.0, 0.0, 1548.83410644531, 43.0176963806152, 104.0, 0.0, 0.136082768440247, 1760.39465332031, 42.5695838928223, 0.0, 0.0, 0.348461717367172, 2330.14379882812, 2.0, 2270.53857421875, 1180.06994628906, 6.06963872909546, 1917.17565917969, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 29.0, 0.0, 0.0, 0.0, 0.0, 15.4054126739502, 0.0, 0.0, 0.0, 9.95239734649658, 0.0, 0.0, 0.0, 1.69999074935913, 0.0, 5.0, 0.0, 9.27861309051514, 0.0, 6.80193853378296, 0.0, 0.0, 0.0, 0.232307806611061, 0.333333343267441, 2.0, 5.34840679168701, 0.0, 0.0, 0.0, 2.35995244979858, 0.0, 0.0, 4.09283113479614, 5.39231729507446, 0.0, 2.0, 0.0, 3.82938742637634, 2.0, 2.72409915924072, 0.0, 0.0, 0.476993411779404, 0.0, 4.0, 0.0, 1.88826680183411
Nc1ccc(cc1)c1ccccc1, -0.0086592398583889, 0.0, 1.35105729103088 1.35105729103088, -0.00447222637012601, 0.0, 1.84945595264435 1.84945595264435, 0.0, -0.000343370775226504, 0.0, 2.38298654556274 2.38298654556274, -1.36024173116311e-05, 26.0200004577637, 0.496011286973953 0.496011286973953, 1.0, 0.0, 0.580187559127808 0.580187559127808, 0.0, 0.0, 0.0, 0.0, 0.61141961812973 0.61141961812973, 0.0, 0.0, 9.55102062225342, 0.0, 0.0, 7.27350282669067, 0.0, 3.0, 4.48148155212402, 0.0, 4.2707257270813, 0.0, 0.0, 2.47933888435364, 0.0, 0.0, 0.262891709804535, 0.0, 0.0598527938127518, 2.98803377151489, 12.7816572189331, 0.0, 0.0459639020264149, 2.01780605316162, 0.0, 0.0, 0.0, 11.7084808349609, 0.0, 1.30617260932922, , 0.0, 0.0, 0.0277777779847383, 0.884900152683258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.386894524097443, 0.0, 0.0, 0.0, 0.0, 0.0, 0.202374130487442, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 9.0, 0.0, 13.3599882125854, 2.0, 0.0, 0.0, 0.0, 0.0, 14.1661853790283, 168.0, 0.0, 0.0, 0.0, 18.3323707580566, 0.0, 0.5, 252.0, 0.0, 784.761596679688, 16.3323707580566, 64.0, 0.0, 0.185395404696465, 881.181762695312, 11.1661853790283, 0.0, 0.0, 0.190371423959732, 1130.16564941406, 0.0, 993.270812988281, 469.010009765625, 1.31037068367004, 656.499389648438, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.0, 9.09601211547852, 0.0, 0.0, 0.0, 6.36017322540283, 0.0, 0.0, 0.0, 0.622008442878723, 0.0, 10.0, 1.0, 5.41804218292236, 0.0, 4.37700986862183, 0.0, 0.0, 0.0, 0.0833333358168602, 0.0, 0.0, 3.36283898353577, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.78210639953613, 4.70043992996216, 0.0, 0.0, 0.0, 0.0, 0.0, 1.50921308994293, 0.0, 0.0, 0.0269772820174694, 0.0, 0.0, 0.0, 0.93403172492981
Oc1ccc2OCOc2c1, -0.268928557634354, 0.0, 1.29197371006012 1.29197371006012, 0.0918945372104645, 0.0, 1.95425176620483 1.95425176620483, 0.0, -0.0764918774366379, 0.0, 2.23966002464294 2.23966002464294, 0.0343445725739002, 38.689998626709, 0.343271672725677 0.343271672725677, 0.666666686534882, 0.0, 0.418364018201828 0.418364018201828, 0.0, 0.0, 0.0, 0.0, 0.357420712709427 0.357420712709427, 0.0, 0.0, 6.69421482086182, 0.0, 0.0, 5.20286798477173, 0.0, 3.0, 2.55999994277954, 0.0294627826660872, 2.94723916053772, 0.0, 0.0, 1.24099719524384, 0.0, 0.0, 0.192386731505394, 0.0, 0.0580769516527653, 2.03756427764893, 2.44948983192444, 0.0, 0.058547168970108, 1.35615253448486, 0.0, 0.0, 0.0, 6.89817905426025, 0.0, 0.885225236415863, , 0.0, 0.0, 0.0138888889923692, 0.499630033969879, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21403905749321, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0907282754778862, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 3.0, 0.0, 12.3234071731567, 0.0, 0.447213590145111, 0.0, 0.0, 0.0, 12.6604595184326, 86.0, 0.0, 0.0, 0.0, 17.7670211791992, 1.0, 0.400000005960464, 108.0, 0.117851130664349, 427.274810791016, 12.9925518035889, 52.0, 0.0, 0.234708055853844, 490.998901367188, 7.77074480056763, 0.0, 0.0, 0.330230087041855, 658.041564941406, 0.0, 461.595001220703, 199.029998779297, 1.65096366405487, 220.76725769043, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 0.0, 0.0, 0.0, 0.0, 6.97469139099121, 0.0, 0.0, 0.0, 4.86017322540283, 0.0, 0.0, 0.0, 0.622008442878723, 0.5, 6.0, 0.0, 4.36928701400757, 0.0, 3.55187177658081, 0.0, 0.0, 0.0, 0.0833333358168602, 0.0, 1.0, 2.93724489212036, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.07214522361755, 4.32192802429199, 0.0, 0.0, 0.0, 0.0, 0.0, 1.23621129989624, 0.0, 0.0, 0.423450261354446, 0.0, 0.0, 0.0, 0.668470025062561
Nc1cccc2ccccc12, -0.00876427069306374, 0.0, 1.44017744064331 1.44017744064331, -0.00417620129883289, 0.0, 2.34362530708313 2.34362530708313, 0.0, -0.000494862615596503, 0.0, 3.03280854225159 3.03280854225159, -2.29651013796683e-05, 26.0200004577637, 0.53222930431366 0.53222930431366, 0.666666686534882, 0.0, 0.707068979740143 0.707068979740143, 0.0, 0.0, 0.0, 0.0, 0.745857000350952 0.745857000350952, 0.0, 0.0, 7.63888883590698, 0.0, 0.0, 6.11880207061768, 0.0, 1.0, 3.1640625, 0.0, 3.61004233360291, 0.0, 0.0, 1.451247215271, 0.0, 0.0, 0.238835453987122, 0.0, 0.0518340393900871, 2.56837558746338, 8.73702907562256, 0.0, 0.0715930610895157, 1.82336151599884, 0.0, 0.0, 0.0, 10.127366065979, 0.0, 1.25046277046204, , 0.0, 0.0, 0.0481125228106976, 0.805288374423981, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35018989443779, 0.0, 0.0, 0.0, 0.0, 0.0, 0.171731531620026, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 7.0, 0.0, 11.3599882125854, 2.0, 0.0, 0.0, 0.0, 0.0, 12.1661853790283, 99.0, 0.0, 0.0, 0.0, 16.3323707580566, 0.0, 0.400000005960464, 140.0, 0.0, 668.252319335938, 15.498556137085, 56.0, 0.0, 0.151374712586403, 764.823364257812, 9.49855613708496, 0.0, 0.0, 0.27130451798439, 1018.00805664062, 0.0, 893.240905761719, 331.010009765625, 2.38110160827637, 466.155212402344, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 0.0, 0.0, 0.0, 0.0, 7.68179845809937, 0.0, 0.0, 0.0, 5.37700986862183, 0.0, 0.0, 0.0, 0.538451671600342, 0.0, 8.0, 1.0, 4.61657905578613, 0.0, 3.93315386772156, 2.0, 0.0, 0.0, 0.164266422390938, 0.0, 0.0, 3.25998306274414, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.51337766647339, 4.45943164825439, 0.0, 0.0, 0.0, 0.0, 0.0, 1.37143313884735, 0.0, 0.0, 0.0269167870283127, 0.0, 0.0, 0.0, 0.810480415821075
COc1ccccc1N(=O)=O, -0.0751471146941185, 0.0, 1.48758697509766 1.48758697509766, -0.0701965540647507, 0.0, 2.22699189186096 2.22699189186096, 0.0, -0.0283223837614059, 0.0, 2.58764219284058 2.58764219284058, 0.0949089005589485, 55.0499992370605, 0.347062289714813 0.347062289714813, 0.666666686534882, 0.0, 0.409329682588577 0.409329682588577, 0.0, 0.0, 0.0, 0.0, 0.345112711191177 0.345112711191177, 0.0, 0.0, 9.09090900421143, 0.0, 0.0, 5.98135948181152, 2.0, 2.0, 4.13265323638916, 0.0, 3.02847790718079, 0.0, 0.0, 2.21453285217285, 0.0, 0.0, 0.160743087530136, 0.0, 0.0277777779847383, 1.92895865440369, 3.96540641784668, 0.0, 0.0237628296017647, 1.28186655044556, 0.0, 0.0, 0.0, 4.29827976226807, 0.0, 0.780607521533966, , 0.0, 0.0, 0.0259728021919727, 0.431488394737244, 0.0, 0.0, 0.0, 0.0, 0.0, 0.127702206373215, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0480379872024059, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, , 0.0, 4.0, 0.0, 13.6833953857422, 0.0, 0.5, 0.0, 0.0, 0.0, 12.9373016357422, 89.0, 0.0, 0.0, 0.0, 16.4352073669434, 0.0, 0.400000005960464, 150.0, 0.0, 433.404205322266, 16.8783874511719, 50.0, 0.0, 0.0833333358168602, 477.553131103516, 14.5417680740356, 0.0, 0.0, 0.107038088142872, 597.202575683594, 0.0, 534.106994628906, 214.039993286133, 1.0, 316.810821533203, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 0.0, 0.0, 0.0, 0.0, 8.26758480072021, 0.0, 0.0, 0.0, 5.25321865081787, 0.0, 0.0, 0.0, 0.636082768440247, 0.0, 6.0, 0.0, 4.36065673828125, 0.0, 3.34855341911316, 0.0, 0.0, 0.0, 0.20412415266037, 0.0, 0.0, 2.62088251113892, 0.0, 0.0, 0.0, 1.01626551151276, 0.0, 0.0, 1.79927670955658, 4.45943164825439, 0.0, 1.0, 0.0, 0.816496610641479, 0.0, 0.702221035957336, 0.0, 0.0, 0.249770432710648, 0.0, 0.0, 0.0, 0.34432190656662
Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl, 0.0, 0.0, 3.64273452758789 3.64273452758789, -0.149364098906517, 0.0, 4.97606754302979 4.97606754302979, 0.0, -0.0746820494532585, 0.0, 7.01965713500977 7.01965713500977, 0.0, 0.0, 2.77899146080017 2.77899146080017, 0.25, 0.0, 3.65978360176086 3.65978360176086, 0.0, 0.0, 0.0, 0.0, 4.78164720535278 4.78164720535278, 0.0, 0.0, 10.0833330154419, 0.0, 0.0, 9.80336093902588, 0.0, 6.0, 3.3950617313385, 0.0, 4.90168046951294, 0.0, 0.0, 1.5625, 0.0, 0.0, 0.85042005777359, 0.0, 0.015625, 4.15168046951294, 0.0, 0.0, 0.106302507221699, 4.0044116973877, 0.0, 0.0, 0.0, 0.0, 0.0, 2.00220584869385, , 0.0, 0.0, 0.482142865657806, 1.00110292434692, 0.0, 0.0, 0.0, 0.0, 0.0, 0.45367643237114, 0.0, 0.0, 0.0, 6.0, 0.0, 0.120535716414452, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 58.2765197753906, 0.0, 0.0, 0.0, 0.0, 0.0, 23.7104244232178, 102.0, 0.0, 0.0, 0.0, 41.4208488464355, 0.0, 0.200000002980232, 174.0, 0.0, 1112.02917480469, 90.6973724365234, 60.0, 0.0, 0.0370370373129845, 1287.06384277344, 69.986946105957, 0.0, 0.0, 0.222222223877907, 1797.39135742188, 0.0, 1744.31628417969, 12.0600004196167, 9.12546539306641, 845.620544433594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.0, 0.0, 0.0, 0.0, 0.0, 9.46410179138184, 0.0, 0.0, 0.0, 5.46410179138184, 0.0, 0.0, 0.0, 1.15470051765442, 0.0, 6.0, 0.0, 5.154700756073, 0.0, 4.97606754302979, 0.0, 0.0, 0.0, 0.666666686534882, 0.0, 0.0, 2.87293410301208, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.65868926048279, 4.58496236801147, 0.0, 0.0, 0.0, 0.0, 0.0, 0.829344630241394, 0.0, 0.0, 0.298728197813034, 0.0, 0.0, 0.0, 0.222222223877907
OC(=N)Nc1ccc(C)cc1, -0.126805081963539, 0.0, 1.05047678947449 1.05047678947449, 0.0732813403010368, 0.0, 1.38447082042694 1.38447082042694, 0.0, -0.0109485648572445, 1.0, 1.6854807138443 1.6854807138443, -0.0083691468462348, 56.1100006103516, 0.358292639255524 0.358292639255524, 0.75, 0.0, 0.347525507211685 0.347525507211685, 0.0, 0.0, 0.0, 0.0, 0.360471665859222 0.360471665859222, 0.0, 0.0, 9.09090900421143, 0.0, 0.0, 6.25661468505859, 0.0, 2.0, 4.13265323638916, 0.0, 3.29497408866882, 0.0, 0.0, 3.26530623435974, 0.0, 0.0, 0.305901706218719, 0.0, 0.0277777779847383, 2.33963227272034, 3.30192732810974, 0.0, 0.0416666679084301, 1.31430613994598, 0.0, 0.0, 0.0, 6.29469060897827, 0.0, 0.773613035678864, , 0.0, 0.0, 0.0, 0.514938712120056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.188523501157761, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0761425420641899, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 1.0, 4.0, 0.0, 12.4944448471069, 1.0, 0.0, 0.0, 0.0, 0.0, 11.8306474685669, 115.0, 0.0, 0.0, 0.0, 15.7992906570435, 1.0, 0.428571432828903, 166.0, 0.0, 536.6259765625, 11.8306474685669, 50.0, 0.0, 0.0833333358168602, 577.956237792969, 9.16273975372314, 0.0, 0.0, 0.142258897423744, 707.177551269531, 1.0, 559.677734375, 331.029998779297, 0.965489387512207, 348.459045410156, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 0.5, 0.0, 0.0, 0.0, 8.26758480072021, 0.0, 0.0, 0.0, 5.18154048919678, 0.0, 0.0, 0.0, 0.901047587394714, 0.0, 5.0, 0.0, 4.75544691085815, 0.0, 2.94016623497009, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.23148417472839, 0.0, 0.0, 0.0, 1.63299322128296, 0.0, 0.0, 1.74555850028992, 4.45943164825439, 0.0, 1.0, 0.0, 1.04004192352295, 0.0, 0.788991153240204, 0.0, 0.0, 0.147159323096275, 0.0, 1.0, 0.0, 0.532657027244568
Cl.CCCNN, -0.00787768792361021, 0.0, 0.0 0.0, -0.00440430734306574, 0.0, 0.0 0.0, 0.0, -0.000597664329688996, 0.0, 0.0 0.0, -3.22642299579456e-05, 38.0499992370605, 0.0 0.0, 999.0009765625, 0.0, 0.0 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 0.0, 0.0, 0.0, 9.375, 0.0, 0.0, 4.71630859375, 0.0, 0.0, 8.88888931274414, 0.0, 1.84933531284332, 0.0, 0.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.95412415266037, 1.0, 0.0, 0.0, 0.394337564706802, 0.0, 0.0, 0.0, 0.0, 0.0, 0.144337564706802, , 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 14.4327297210693, 0.0, 0.0, 0.0, 0.0, 0.0, 4.52617311477661, -589934592.0, 0.0, 0.0, 0.0, 3.33237051963806, 0.0, 0.999000012874603, 5000000000.0, 0.0, 155.204132080078, 2.33237051963806, 14.0, 0.0, 0.0, 124.469047546387, 1.16618525981903, 0.0, 0.0, 0.0, 90.4563446044922, 1.0, 53.7026214599609, 195.029998779297, 0.0, 21.8394508361816, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 4.12132024765015, 0.0, 0.0, 0.0, 2.41421365737915, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.35355341434479, 0.0, 0.70710676908493, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.353553384542465, 0.0, 0.0, 0.0, 1.41421353816986, 0.0, 0.0, 0.0, 3.58496260643005, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0258238483220339, 0.0, 2.0, 0.0, 0.0
ClCCN(CCCl)c1ccc(CCCC(=O)O)cc1, -0.177990913391113, 0.0, 1.66449689865112 1.66449689865112, -0.0983399823307991, 0.0, 2.31749081611633 2.31749081611633, 0.0, 0.13393446803093, 0.0, 2.72201633453369 2.72201633453369, -0.0159243531525135, 40.5400009155273, 0.743748545646667 0.743748545646667, 1.0, 0.0, 1.05117642879486 1.05117642879486, 0.0, 0.0, 0.0, 0.0, 1.15451741218567 1.15451741218567, 0.0, 0.0, 17.0526313781738, 0.0, 0.0, 12.329610824585, 1.0, 2.0, 9.83364868164062, 0.0, 7.41583490371704, 0.0, 0.0, 6.81656789779663, 0.0, 0.0, 0.36873984336853, 0.0, 0.0277777779847383, 5.03468084335327, 15.6577882766724, 0.0, 0.0320644564926624, 3.20450973510742, 0.0, 0.0, 0.0, 10.6466913223267, 0.0, 2.29928851127625, , 0.0, 0.0, 0.0372678004205227, 1.51010203361511, 0.0, 0.0, 0.0, 0.0, 0.0, 0.877377927303314, 0.0, 0.0, 0.0, 2.0, 0.0, 0.436116397380829, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, , 1.0, 4.0, 0.0, 36.3344345092773, 1.0, 0.0, 0.0, 0.0, 0.0, 24.0662136077881, 343.0, 0.0, 0.0, 0.0, 29.0068683624268, 1.0, 0.5, 846.0, 0.0, 1153.22277832031, 28.8810997009277, 84.0, 0.0, 0.0833333358168602, 1251.40393066406, 30.6373195648193, 0.0, 0.0, 0.107038088142872, 1534.23889160156, 0.0, 1555.71618652344, 1102.05004882812, 0.685006737709045, 1372.50964355469, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 23.0, 0.0, 0.0, 0.0, 0.0, 14.0875759124756, 0.0, 0.0, 0.0, 9.16823387145996, 0.0, 0.0, 0.0, 0.945705771446228, 0.0, 8.0, 0.0, 7.44298601150513, 0.0, 5.2708568572998, 0.0, 0.0, 0.0, 0.0833333358168602, 0.0, 7.0, 4.12040996551514, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.07757043838501, 5.24792766571045, 0.0, 0.0, 0.0, 0.0, 1.0, 2.05220913887024, 0.0, 0.0, 0.383713841438293, 0.0, 4.0, 0.0, 1.27523279190063
