SMILES,ATSm4,VC-6,WPOL,SP-7,MDEC-13,MDEC-34,topoShape,ATSm5,SC-3,MDEC-14,VPC-4,SC-4,ATSc1,VPC-5,SC-5,ATSc2,ATSp1,VPC-6,SC-6,Kier1,fragC,ATSc3,Kier2,ATSc4,Kier3,ATSc5,MDEO-11,ATSp2,SCH-3,C1SP2,WPATH,MDEO-12,ATSp3,VP-0,MDEN-22,C1SP3,C2SP2,ATSp4,TopoPSA,MDEN-23,MDEC-22,SPC-4,SCH-4,C2SP3,ATSp5,VP-1,MDEC-23,SPC-5,SCH-5,MDEC-44,VP-2,MDEC-24,SPC-6,SCH-6,VP-3,VCH-3,SP-0,VP-4,SCH-7,Zagreb,SP-1,VP-5,PetitjeanNumber,VCH-4,ECCEN,VCH-5,C3SP2,SP-2,VP-6,VCH-6,VAdjMat,C3SP3,SP-3,VP-7,MDEN-11,VC-3,MDEO-22,VCH-7,SP-4,ATSm1,MDEC-11,SP-5,MDEN-33,MDEN-12,VC-4,ATSm2,MDEC-33,MDEC-12,SP-6,MDEN-13,VC-5,ATSm3
InChI%3D1S%2FC5H10N2O3%2Fc1-3-7%286-9%295%288%2910-4-2%2Fh3-4H2%2C1-2H3,14.0997619629,0.0,11.0,0.0,0.6666666865,0.0,1.0,12.2096767426,0.402368933,0.0,0.2266845107,0.0,0.3343406618,0.2205129564,0.1178511307,-0.2669601738,304.970703125,0.1279520243,0.0,10.0,271.049987793,0.2143481672,5.7600002289,-0.1657014191,3.7024793625,0.0661273673,0.25,304.5203857422,0.0,0.0,130.0,0.7071067691,329.3301391602,6.0333857536,0.0,4.0,0.0,312.4907531738,58.9700012207,1.0,0.25,1.1178511381,0.0,0.0,220.754776001,3.0335457325,1.0,1.5547378063,0.0,0.0,1.4963328838,0.0,1.0404400826,0.0,0.8766570687,0.0,7.983127594,0.4181541502,0.0,38.0,4.7567486763,0.1319397241,0.5,0.0,81.0,0.0,0.0,3.3425352573,0.057428658,0.0,4.3219280243,0.0,2.5975096226,0.0,0.0,0.1079784781,0.0,0.0,1.7844570875,13.0433835983,0.1666666716,0.4714045227,0.0,0.0,0.0,11.2421007156,0.0,1.7888543606,0.2357022613,0.0,0.0117851133,13.2655143738
InChI%3D1S%2FC2H5N3O2%2Fc1-5%284-7%292%283%296%2Fh1H3%2C%28H2%2C3%2C6%29,8.0759153366,0.0,6.0,0.0,0.5,0.0,1.0,3.3279349804,0.5690355897,0.0,0.207906872,0.0,0.1619955152,0.0477985442,0.2357022613,-0.1159173772,173.5171203613,0.0091287093,0.0,7.0,79.0500030518,0.0992876366,3.0612244606,-0.0974544436,2.6666667461,0.0330864191,0.25,168.4630889893,0.0,0.0,46.0,0.0,178.2519378662,3.7498891354,0.0,0.0,0.0,120.3363952637,76.75,1.0,0.0,1.2761423588,0.0,0.0,26.9302577972,1.5270013809,0.0,0.7071067691,0.0,0.0,0.9288632274,0.0,0.2357022613,0.0,0.4289992452,0.0,5.8618073463,0.0386698321,0.0,26.0,3.1807391644,0.0,0.5,0.0,36.0,0.0,0.0,2.6295490265,0.0,0.0,3.8073549271,0.0,1.7820217609,0.0,0.0,0.150000006,0.0,0.0,0.4714045227,9.6289024353,0.0,0.0,0.0,0.3333333433,0.0,7.7441020012,0.0,0.0,0.0,0.5,0.0223606806,9.3527565002
InChI%3D1S%2FC3H4Cl2%2Fc4-2-1-3-5%2Fh1-2H%2C3H2,5.9034748077,0.0,2.0,0.0,0.0,0.0,1.0,8.7127532959,0.0,0.0,0.0,0.0,0.0772592276,0.0,0.0,-0.0332078598,206.0631256104,0.0,0.0,5.0,44.0200004578,0.0113530383,4.0,-0.0365978591,4.0,0.0198230688,0.0,174.89793396,0.0,1.0,20.0,0.0,125.042137146,4.129594326,0.0,1.0,1.0,74.6893386841,0.0,0.0,2.3811016083,0.0,0.0,0.0,28.1061096191,2.1980190277,0.0,0.0,0.0,0.0,1.076576829,0.0,0.0,0.0,0.5345224738,0.0,4.1213202477,0.3030457497,0.0,14.0,2.4142136574,0.0,0.5,0.0,24.0,0.0,0.0,1.3535534143,0.0,0.0,3.3219280243,0.0,0.7071067691,0.0,0.0,0.0,0.0,0.0,0.3535533845,20.4255065918,0.0,0.0,0.0,0.0,0.0,7.9034748077,0.0,0.0,0.0,0.0,0.0,6.9034748077
InChI%3D1S%2FC4H10O3%2Fc5-1-3-7-4-2-6%2Fh5-6H%2C1-4H2,5.5489382744,0.0,4.0,0.0,0.0,0.0,1.0,3.6641838551,0.0,0.0,0.0,0.0,0.3718231618,0.0,0.0,-0.141223073,170.6692657471,0.0,0.0,7.0,214.0299987793,-0.1953683347,6.0,0.2283100039,6.0,-0.0316665061,0.1666666716,154.852432251,0.0,0.0,56.0,0.6666666865,127.5786209106,4.131102562,0.0,4.0,0.0,96.8373794556,49.6899986267,0.0,2.9416828156,0.0,0.0,0.0,66.953956604,2.209805727,0.0,0.0,0.0,0.0,1.0595860481,0.0,0.0,0.0,0.4712493122,0.0,5.535533905,0.2311615199,0.0,22.0,3.4142136574,0.0912870914,0.5,0.0,54.0,0.0,0.0,2.0606601238,0.0204124153,0.0,3.8073549271,0.0,1.2071068287,0.0,0.0,0.0,0.0,0.0,0.6767767072,9.3234071732,0.0,0.3535533845,0.0,0.0,0.0,7.3283677101,0.0,0.0,0.1767766923,0.0,0.0,6.3283677101
InChI%3D1S%2FC22H28O3%2Fc1-4-22%2825-14%282%2923%2912-10-20-19-7-5-15-13-16%2824%296-8-17%2815%2918%2819%299-11-21%2820%2C22%293%2Fh1%2C13%2C17-20H%2C5-12H2%2C2-3H3,53.6567344666,0.1891274154,51.0,4.3573155403,4.0487537384,4.1026749611,1.0,49.3246421814,2.5687665939,2.6207413673,4.6588969231,0.190450415,0.3961802423,8.0572500229,1.0459550619,-0.1985491514,2135.21484375,11.0749111176,0.3443751931,18.3673477173,2536.0300292969,0.021181263,6.5578513145,-0.0051821042,2.7493491173,-0.0095218774,0.0833333358,2669.4462890625,0.0,1.0,1358.0,0.4472135901,4226.5952148438,15.345700264,0.0,2.0,2.0,4607.9946289063,43.3699989319,0.0,12.3649597168,6.4919486046,0.0,8.0,3850.3718261719,9.8070793152,22.7578048706,11.8096294403,0.0721687824,1.0,8.8634243011,6.7869300842,16.9324474335,0.4386380315,7.9707856178,0.0,17.8196258545,6.8586144447,1.0348502398,144.0,11.8996143341,5.4698662758,0.5,0.0,489.0,0.0721687824,1.0,11.5803823471,3.9402935505,0.3683053851,5.6438560486,5.0,10.22747612,3.0232765675,0.0,1.7034430504,0.0,0.7739140391,9.1580476761,27.3234062195,0.6463304162,7.5797748566,0.0,0.0,0.1381464601,29.3283672333,6.9050555229,6.04276371,5.4699993134,0.0,0.7419751287,47.0991134644
InChI%3D1S%2FC4H6N2S%2Fc1-6-3-2-5-4%286%297%2Fh2-3H%2C1H3%2C%28H%2C5%2C7%29,10.1755409241,0.0,5.0,0.0,0.5,0.0,0.5,0.0,0.4714045227,0.0,0.5945591331,0.0,0.1661269516,0.4116237462,0.1666666716,-0.1498641819,345.6086425781,0.178885445,0.0,5.1428570747,127.0299987793,0.0878226012,1.8518518209,-0.0210218951,0.9599999785,0.0,0.0,367.1436462402,0.0,0.0,40.0,0.0,446.1531677246,4.890768528,0.0,2.0,0.0,202.2227630615,56.6199989319,0.5,1.0,1.1380711794,0.0,0.0,0.0,2.4149787426,1.0,1.0404400826,0.1178511307,0.0,1.7381470203,0.0,0.4714045227,0.2357022613,1.2266892195,0.0,5.2760210037,0.4910683632,0.1178511307,32.0,3.3045303822,0.1561093926,0.3333333433,0.0,36.0,0.0333333351,0.0,2.885471344,0.0447213612,0.0780546963,3.8073549271,0.0,2.2903363705,0.0,0.0,0.2632635236,0.0,0.0447213612,1.3308372498,13.8477287292,0.0,0.4714045227,0.0,0.0,0.0,9.500711441,0.0,0.8164966106,0.1178511307,0.0,0.0774596706,13.9192867279
InChI%3D1S%2FC2F4%2Fc3-1%284%292%285%296,10.0081768036,0.0,4.0,0.0,0.0,0.0,0.5,0.0,0.6666666865,0.0,0.0539949238,0.0,0.3345066011,0.0,0.3333333433,-0.1115022004,55.0831069946,0.0,0.0,6.0,5.0399999619,-0.1672533005,2.2222223282,0.1115022004,3.0,0.0,0.0,52.2674255371,0.0,2.0,29.0,0.0,53.1347694397,2.5118579865,0.0,0.0,0.0,28.4088993073,0.0,0.0,0.0,1.3333333731,0.0,0.0,0.0,1.0059289932,0.0,0.0,0.0,0.0,0.520821631,0.0,0.0,0.0,0.1428571492,0.0,5.1547007561,0.0,0.0,22.0,2.6427345276,0.0,0.3333333433,0.0,24.0,0.0,0.0,2.4880337715,0.0,0.0,3.5849626064,0.0,1.3333333731,0.0,0.0,0.0714285746,0.0,0.0,0.0,12.0081768036,0.0,0.0,0.0,0.0,0.0,7.3271403313,1.0,0.0,0.0,0.0,0.0051020407,11.3312282562
InChI%3D1S%2FC7H10N2O%2Fc1-10-7-3-2-5%288%294-6%287%299%2Fh2-4H%2C8-9H2%2C1H3,13.882390976,0.0,12.0,0.1443375647,0.9654893875,0.0,1.0,8.1906356812,0.6910440326,0.0,0.3884555995,0.0,0.2334723771,0.4337336719,0.1178511307,-0.1044381484,481.8962097168,0.3563099504,0.0,8.1000003815,310.0299987793,-0.0344912335,3.4082839489,0.0300029758,1.9911111593,-0.0478652678,0.0,524.850402832,0.0,0.0,116.0,0.0,662.774597168,5.7949995995,0.0,0.0,0.0,554.4584350586,61.2700004578,0.0,1.6509636641,1.4092425108,0.0,6.0,267.4178161621,2.9277565479,5.8538007736,1.9475058317,0.0,0.0,2.0013875961,0.0,2.0683813095,0.0680413842,1.2537579536,0.0,7.5604777336,0.7528303266,0.1841952801,46.0,4.7363820076,0.3810720146,0.5,0.0,84.0,0.0,0.0,4.0638360977,0.162390694,0.0240562614,4.3219280243,0.0,3.1335258484,0.0253119711,0.25,0.2384839505,0.0,0.0375987068,2.3345828056,11.4944448471,0.0,1.3943016529,0.0,0.0,0.0,10.9965543747,1.6509636641,0.825481832,0.8300665021,0.0,0.0196418557,14.3289251328
InChI%3D1S%2FC8H11N%2Fc1-9%282%298-6-4-3-5-7-8%2Fh3-7H%2C1-2H3,9.3323707581,0.0,9.0,0.2357022613,1.0,0.0,0.6666666865,5.166185379,0.5,0.0,0.4933363795,0.0,0.0936712921,0.3957393765,0.1666666716,-0.0624483638,452.7749938965,0.3288909197,0.0,7.1111111641,328.0100097656,0.0101056341,3.239669323,0.0050200839,2.0,0.0004706156,0.0,480.0699462891,0.0,0.0,88.0,0.0,570.3519287109,5.8339648247,0.0,0.0,0.0,441.3152160645,3.2400000095,0.0,6.0836434364,1.0404400826,0.0,6.0,213.3844146729,3.0287175179,3.0418217182,1.0547378063,0.0,0.0,2.2299764156,0.0,1.0404400826,0.1020620763,1.2725913525,0.0,6.6902346611,0.7261365056,0.0589255653,40.0,4.3045306206,0.4142730832,0.400000006,0.0,69.0,0.0,0.0,3.6421070099,0.1280695647,0.032075014,4.1699252129,0.0,2.5926389694,0.0573775321,0.0,0.2981424034,0.0,0.014344383,1.8008334637,9.3599882126,0.5,1.2504435778,0.0,0.0,0.0,9.4985561371,0.0,2.6824615002,0.4511844516,0.0,0.0745356008,11.3323707581
InChI%3D1S%2FC6H3Cl3O%2Fc7-3-1-4%288%296%2810%295%289%292-3%2Fh1-2%2C10H,31.2385787964,0.0,13.0,0.1111111119,0.0,0.0,0.6666666865,36.3255653381,0.9525297284,0.0,0.8540169597,0.0,0.2241223902,1.2671574354,0.2721655369,-0.0252691582,646.3255004883,1.1767220497,0.0,8.1000003815,79.0400009155,-0.0815110579,2.9387755394,-0.0452231467,1.75,0.004262703,0.0,719.2841796875,0.0,0.0,110.0,0.0,932.2114257813,7.0035943985,0.0,0.0,0.0,777.6934814453,20.2299995422,0.0,0.5,2.00613451,0.0,6.0,346.1885375977,3.5791475773,5.1115446091,2.6985156536,0.0,0.0,2.9688777924,0.0,3.2773697376,0.055555556,1.776114583,0.0,7.7236146927,1.3515622616,0.2222222239,48.0,4.6090607643,0.4936148524,0.400000006,0.0,76.0,0.0,0.0,4.3902606964,0.3067304492,0.020833334,4.3219280243,0.0,3.3434448242,0.0211288556,0.0,0.5722107887,0.0,0.0801852867,2.3557195663,33.9127311707,0.0,1.3046686649,0.0,0.0,0.0,16.1873035431,3.5327756405,0.0,0.6978043318,0.0,0.073192507,26.3746089935
InChI%3D1S%2FC10H10O3%2Fc1-2-8%2811%297-3-4-9-10%285-7%2913-6-12-9%2Fh2-5%2C8%2C11H%2C1%2C6H2,19.3246440887,0.0,17.0,1.2291494608,1.0920482874,0.0,0.75,13.6604595184,0.7357022762,0.0,0.6039984226,0.0,0.4239076972,0.6972884536,0.2011844665,-0.284491837,673.0006713867,0.6355958581,0.0,9.5510206223,420.0299987793,0.089897193,4.0221605301,0.0134991547,1.9199999571,-0.0709564462,0.0,770.1273803711,0.0,1.0,241.0,0.3651483655,1032.0963134766,7.0646748543,0.0,0.0,1.0,884.0751953125,38.6899986267,0.0,3.4127874374,1.9888125658,0.0,6.0,593.8150024414,4.0120882988,9.7219047546,2.7541949749,0.1178511307,0.0,2.793238163,0.0,3.0659646988,0.2347080559,1.9614073038,0.0,9.2591485977,1.2331819534,0.3014723957,66.0,6.3088617325,0.7243039608,0.4285714328,0.0,151.0,0.0294627827,0.0,5.4097270966,0.3926045299,0.0580769517,4.70043993,1.0,4.7789320946,0.2153493762,0.0,0.2886117697,0.5,0.0616777726,3.5890052319,15.3234071732,0.0,2.5272493362,0.0,0.0,0.0,15.6604595184,2.9416828156,1.4103678465,1.7592029572,0.0,0.0387340896,21.7670211792
InChI%3D1S%2FC12H12N2S%2Fc13-9-1-5-11%286-2-9%2915-12-7-3-10%2814%294-8-12%2Fh1-8H%2C13-14H2,25.3438816071,0.0,18.0,1.0653140545,0.0,0.0,1.0,15.6719408035,0.9855985641,0.0,0.8977509141,0.0,0.0795257166,1.018450737,0.0,-0.0273062065,1104.9643554688,1.2327512503,0.0,11.484375,574.0300292969,-0.0060334317,5.3650794029,-0.0059799911,3.5,-0.0344064124,0.0,1239.8619384766,0.0,0.0,404.0,0.0,1581.1405029297,8.9982471466,0.0,0.0,0.0,1375.4086914063,77.3399963379,0.0,8.6919021606,1.6295491457,0.0,12.0,951.5369873047,5.444829464,12.3619976044,1.9642038345,0.0,0.0,4.3870663643,0.0,2.7632203102,0.1666666716,3.0116372108,0.0,10.6733617783,2.0243172646,0.2845177948,74.0,7.2371835709,1.5913776159,0.5,0.0,240.0,0.0,0.0,6.4874978065,0.8077200651,0.055555556,4.9068903923,0.0,4.9375238419,0.4762896597,0.1000000015,0.6006983519,0.0,0.1001163945,3.6010396481,21.8477287292,0.0,3.2149746418,0.0,0.0,0.0,19.6719417572,1.5326188803,0.0,1.654253602,0.0,0.0,28.3438816071
InChI%3D1S%2FC4H7N3O2%2Fc1-2-3-7%286-9%294%285%298%2Fh2H%2C1%2C3H2%2C%28H2%2C5%2C8%29,11.4082860947,0.0,9.0,0.0,0.25,0.0,0.6666666865,9.3244895935,0.5,0.0,0.1943864822,0.0,0.1633108854,0.1410888433,0.1666666716,-0.1159039736,299.0186157227,0.0691462532,0.0,9.0,153.0500030518,0.1002378687,4.8395061493,-0.1015611216,3.555555582,0.034260273,0.25,298.0621643066,0.0,1.0,96.0,0.0,318.6905517578,4.7414526939,0.0,1.0,1.0,274.1583251953,76.75,1.0,1.0,1.0892556906,0.0,0.0,172.4402160645,2.2125120163,0.8164966106,1.2071068287,0.0,0.0,1.2760410309,0.0,0.8047378659,0.0,0.6450850368,0.0,7.2760210037,0.2807562947,0.0,34.0,4.2187438011,0.0847126022,0.400000006,0.0,63.0,0.0,0.0,3.2010200024,0.0,0.0,4.1699252129,0.0,2.1266524792,0.0,0.0,0.1207106784,0.0,0.0,1.3796528578,11.6289024353,0.0,0.5374574661,0.0,0.3333333433,0.0,9.7441015244,0.0,1.4142135382,0.0,0.5,0.0158113874,11.5189418793
InChI%3D1S%2FC26H29NO%2Fc1-4-25%2821-11-7-5-8-12-21%2926%2822-13-9-6-10-14-22%2923-15-17-24%2818-16-23%2928-20-19-27%282%293%2Fh5-18H%2C4%2C19-20H2%2C1-3H3,42.2176513672,0.0,41.0,3.0290923119,2.8165895939,0.0,1.0,44.1624603271,1.3595663309,0.0,1.4048413038,0.0,0.2723938823,1.9660742283,0.2245134115,-0.1502076834,2078.6535644531,2.3917999268,0.0,22.6800003052,2725.0200195313,-0.0572874285,12.0,0.1401885152,6.7600002289,-0.0993888453,0.0,2396.72265625,0.0,0.0,2141.0,0.0,3232.0029296875,17.0596866608,0.0,3.0,0.0,3515.6186523438,12.470000267,0.0,28.7862052917,2.9704258442,0.0,16.0,3506.7973632813,9.9068489075,29.4478054047,5.0413689613,0.0,0.0,7.115272522,0.0,7.2605733871,0.2874574661,4.790266037,0.0,19.7693748474,3.3484201431,0.2248892188,138.0,13.6858720779,2.3055627346,0.5,0.0,644.0,0.0,2.0,11.5511894226,1.2351033688,0.0919278041,5.8073549271,3.0,9.2448711395,0.7673293948,0.0,0.7851575017,0.0,0.0573041327,7.761806488,29.1344566345,0.454280138,6.3931951523,0.0,0.0,0.0,31.1627388,6.5340471268,6.9971628189,4.0377373695,0.0,0.0932265371,40.1624603271
InChI%3D1S%2FC4H7F3N2O%2Fc1-2-9%288-10%293-4%285%2C6%297%2Fh2-3H2%2C1H3,12.5305175781,0.0,9.0,0.0,0.0,0.0,0.6666666865,13.9435024261,1.7647843361,0.25,0.2585879266,0.3535533845,0.3432205021,0.2546895742,0.0,-0.1709591299,236.2609558105,0.171411112,0.0,10.0,166.0599975586,-0.0284761377,4.0,0.0863198787,5.5308642387,-0.1134259403,0.0,240.6951293945,0.0,0.0,126.0,0.0,275.3090515137,5.3507823944,0.0,4.0,0.0,212.9159393311,32.6699981689,1.0,0.5,1.1226828098,0.0,0.0,159.3362121582,2.6426365376,0.0,1.7845840454,0.0,0.0,1.6776183844,1.1547005177,2.0732591152,0.0,0.8422966003,0.0,8.1986703873,0.4053574502,0.0,42.0,4.4925117493,0.1595058143,0.400000006,0.0,72.0,0.0,0.0,4.4473061562,0.0,0.0,4.3219280243,0.0,2.0557482243,0.0,0.0,0.2785203457,0.0,0.0,1.4433757067,16.0005779266,0.0,0.8660253882,0.0,0.0,0.0190900881,11.9911794662,0.0,1.1547005177,0.0,0.0,0.0,19.4696941376
InChI%3D1S%2FC9H10O2%2Fc1-2-4-8%285-3-1%2910-6-9-7-11-9%2Fh1-5%2C9H%2C6-7H2,11.7707452774,0.0,10.0,0.5187287331,0.0,0.0,0.75,7.6641840935,0.4082483053,0.0,0.1747924685,0.0,0.3524547517,0.1754309833,0.0,-0.156075269,466.6488342285,0.1752881706,0.0,7.6388888359,374.0199890137,-0.0912750736,3.5999999046,0.0903785378,2.5,-0.0089872396,0.0,513.3868408203,0.2886751294,0.0,173.0,0.0,542.5565185547,6.194811821,0.0,2.0,0.0,442.55859375,21.7600002289,0.0,7.728957653,0.5773502588,0.2041241527,7.0,295.7779541016,3.7443568707,5.7955355644,0.6769770384,0.0,0.0,2.579398632,0.0,0.7865660787,0.1853954047,1.4147999287,0.1666666716,7.518661499,0.8021166325,0.1900199205,54.0,5.4494895935,0.5043597221,0.4285714328,0.1178511307,134.0,0.0,0.0,4.5247616768,0.2078588903,0.0561312772,4.4594316483,0.0,3.1161563396,0.1048870832,0.0,0.1858925074,0.3333333433,0.0408723466,2.2358944416,12.5489377975,0.0,1.6872874498,0.0,0.0,0.0,13.328368187,0.3333333433,0.0,0.8779307604,0.0,0.0,13.328368187
InChI%3D1S%2FC15H17N3%2Fc1-12-5-4-6-14%2811-12%2917-16-13-7-9-15%2810-8-13%2918%282%293%2Fh4-11H%2C1-3H3,24.6618518829,0.0,23.0,1.3371880054,2.5775473118,0.0,0.8333333135,18.3294811249,1.1969233751,0.0,0.9059286714,0.0,0.1941127628,0.8588900566,0.1666666716,-0.059772592,1048.9909667969,0.7588930726,0.0,14.4099721909,990.0300292969,-0.04664509,6.9632000923,-0.011934326,4.5659928322,-0.0282156933,0.0,1162.8515625,0.0,0.0,707.0,0.0,1484.8127441406,10.960442543,1.0,1.0,0.0,1336.5344238281,27.9599990845,0.3651483655,7.7704873085,2.2507698536,0.0,11.0,973.8470458984,5.9079818726,11.0019655228,2.7335398197,0.0,0.0,4.4498286247,0.0,3.0161595345,0.1666666716,2.6487035751,0.0,12.957818985,1.6230826378,0.249296993,88.0,8.6478672028,0.9702752829,0.4545454681,0.0,326.0,0.0,0.0,7.7399759293,0.4811957777,0.055555556,5.1699252129,1.0,5.8623819351,0.2154268473,0.0,0.6138802767,0.0,0.0650455803,4.4368929863,19.0799636841,0.4814111292,3.3473892212,0.0,0.0,0.0,20.1909141541,1.4867477417,4.5233187675,2.1792685986,0.0,0.0745356008,26.3294811249
InChI%3D1S%2FC13H11NO2%2Fc1-15-13-6-9-8-4-2-3-5-11%288%2916-12%289%297-10%2813%2914%2Fh2-7H%2C14H2%2C1H3,28.8783874512,0.0,26.0,2.3826136589,1.5326188803,0.0,1.0,22.2142047882,1.0078678131,0.0,0.9051176906,0.0,0.3663466275,1.2544674873,0.3094894588,-0.1613147259,1019.8316040039,1.4178196192,0.0,11.1111106873,601.0300292969,-0.0491402112,4.3491125107,0.0076580811,1.8612126112,-0.0284973066,0.0,1224.8739013672,0.0,0.0,401.0,0.0,1790.5327148438,8.8579483032,0.0,0.0,0.0,1682.6022949219,48.3899993896,0.0,5.4977669716,2.760781765,0.0,10.0,1219.4682617188,5.04134655,13.9315013885,4.5965151787,0.0785674229,0.0,3.6885392666,0.0,6.3794322014,0.3611111045,2.7290635109,0.0,11.1209554672,1.9439845085,0.6516557932,88.0,7.7920250893,1.3183113337,0.5,0.0,213.0,0.0255155191,0.0,6.9850440025,0.7535355091,0.1075366735,5.0,2.0,6.3073768616,0.4492203891,0.0,0.4044475853,0.200000003,0.1474570334,5.4650754929,17.9089260101,0.0,4.4603009224,0.0,0.0,0.0,19.4945526123,7.2428865433,1.0873804092,3.2527959347,0.0,0.0744958818,28.3249225616
InChI%3D1S%2FC10H12N4O5%2Fc15-6-5-12-3-4-13%2810%2812%2916%2911-7-8-1-2-9%2819-8%2914%2817%2918%2Fh1-2%2C7%2C15H%2C3-6H2,30.226896286,0.0,24.0,1.2958699465,0.0,0.0,1.0,24.3734989166,1.2299075127,0.0,0.7502115369,0.0,0.6425459981,0.8998516202,0.3591167629,-0.3359878659,876.0305175781,0.6871761084,0.0,15.3900003433,682.0900268555,-0.0814930201,7.135802269,0.3134023249,3.9861590862,-0.2127370983,0.858374238,1002.5237426758,0.0,1.0,807.0,0.8519241214,1336.0417480469,9.9295387268,0.0,5.0,0.0,1088.4577636719,115.0999984741,1.2164404392,5.6972231865,2.9668593407,0.0,3.0,898.1558837891,5.5708098412,6.4128756523,3.8640153408,0.2140761763,0.0,3.7940523624,0.0,4.1025915146,0.3836825192,2.5598671436,0.0,13.8280630112,1.6415637732,0.5235411525,94.0,9.1133918762,0.8171925545,0.5,0.0,362.0,0.0840206891,0.0,8.0058259964,0.4234214127,0.1129848063,5.2479276657,0.0,6.5251574516,0.2050313652,0.0,0.3813527226,0.0,0.1072746068,4.9551844597,24.312297821,0.0,3.2660975456,0.6551853418,0.0,0.0,23.9585838318,0.825481832,0.0,2.2133316994,0.0,0.0421064645,33.1168899536
InChI%3D1S%2FC5H10N2O3%2Fc8-4-3-6-2-1-5%289%297-10%2Fh6%2C8H%2C1-4H2,10.3244895935,0.0,8.0,0.246399641,0.0,0.0,1.0,7.5776381493,0.2886751294,0.0,0.0719958618,0.0,0.3529689312,0.0414556712,0.0,-0.1003570333,301.8048400879,0.0254543796,0.0,10.0,271.049987793,-0.1270725131,7.1111111641,0.0137762977,7.0,0.079728283,0.5436902046,293.3741760254,0.0,1.0,153.0,0.0,282.1231689453,5.5393509865,0.25,3.0,0.0,235.188873291,78.7600021362,0.0,2.9416828156,0.4927992821,0.0,1.0,177.4709014893,2.9871931076,1.590541482,0.3484617174,0.0,0.0,1.7086324692,0.0,0.246399641,0.0,0.9060397744,0.0,7.8199911118,0.4450215697,0.0,36.0,4.8080606461,0.2168363333,0.5,0.0,109.0,0.0,0.0,3.3627552986,0.0975546464,0.0,4.3219280243,0.0,2.2474002838,0.0353217721,0.0,0.0645497218,0.0,0.0,1.1237001419,13.0433835983,0.0,0.6695759892,0.0,0.0,0.0,10.7162055969,0.0,0.0,0.3783549964,0.0,0.0,11.0482978821
InChI%3D1S%2FC8H6N4O5%2Fc13-6-4-11%288%2814%2910-6%299-3-5-1-2-7%2817-5%2912%2815%2916%2Fh1-3H%2C4H2%2C%28H%2C10%2C13%2C14%29,26.060710907,0.0,20.0,1.0184336901,0.0,0.0,1.0,20.3727874756,1.3951681852,0.0,0.5114649534,0.0,0.6324819922,0.5493186712,0.2845177948,-0.3319265544,708.9193115234,0.3856537044,0.0,13.4320983887,304.0899963379,-0.0476022139,5.7600002289,0.1193567738,3.4844443798,0.0525446124,0.9467211366,812.4590454102,0.0,2.0,580.0,0.9071666002,1088.0096435547,8.308218956,0.3333333433,2.0,0.0,810.7932739258,124.2200012207,1.3374806643,2.1025788784,2.7266836166,0.0,3.0,655.753112793,4.4228935242,5.893476963,3.5357058048,0.2140761763,0.0,3.0459358692,0.0,3.7204236984,0.411866188,1.8535978794,0.0,12.413848877,1.1315923929,0.5235411525,86.0,8.0585508347,0.5240055919,0.5,0.0,280.0,0.0693760291,0.0,7.574464798,0.2380365431,0.080912903,5.0874629021,0.0,5.7543134689,0.1148529202,0.0,0.340259999,0.0,0.059100531,4.5059533119,22.312297821,0.0,2.891797781,0.1666666716,0.0,0.0,21.7924003601,1.5503438711,0.0,1.756516099,0.0,0.0216940492,31.5041694641
InChI%3D1S%2FC10H10N4O3S%2Fc1-6%282%2912-13-10-11-7%285-18-10%298-3-4-9%2817-8%2914%2815%2916%2Fh3-5H%2C1-2H3%2C%28H%2C11%2C13%29,29.4052143097,0.0,21.0,1.4462430477,2.3125419617,0.0,0.8333333135,28.7197265625,1.4457057714,0.0,0.7559168935,0.0,0.4118076563,0.8937606215,0.25,-0.1879002005,1056.1575927734,0.8714504242,0.0,14.4099721909,535.0800170898,-0.1015315056,6.4378700256,0.2113353014,3.9958376884,-0.1491145045,0.5,1204.8041992188,0.0,0.0,685.0,0.6666666865,1611.6563720703,10.5231809616,1.6509636641,4.0,1.0,1254.4375,,0.4585660696,1.3103706837,2.6135723591,0.0,4.0,1196.9136962891,5.9102687836,5.6744437218,3.1841118336,0.2357022613,0.0,4.4618153572,0.0,3.7572219372,0.2874574661,2.650488615,0.0,13.1209554672,1.8028711081,0.4748546481,90.0,8.5585508347,1.0648493767,0.4545454681,0.0,313.0,0.1130776331,0.0,7.9875836372,0.6260693073,0.1112818047,5.1699252129,0.0,5.8572764397,0.3440099061,0.0,0.5739851594,0.0,0.1138591543,4.4593839645,27.8911132813,0.5,3.1645307541,0.0,0.0,0.0,25.3016014099,3.0813391209,0.7937005162,2.3739783764,0.0,0.02399862,36.4083938599
